user_id,sku_id
75592,24900
21962,20719
34075,20719
344,54357
42010,20719
19491,54357
58745,54357
17997,22962
50202,20719
35682,20719
35721,20719
53932,20719
11601,20719
38167,20719
100442,22962
40324,20719
38493,20719
65968,22962
100048,22962
75657,54357
2656,22962
15052,22962
52129,117882
13607,22962
8165,22962
16757,22962
43264,44658
7928,117882
52405,117210
19752,117882
16341,54357
64271,117882
82895,117882
102020,22962
90055,117882
68069,117882
77992,22962
102438,137805
100449,22962
95393,117882
69535,117882
54924,54357
96103,22962
70272,22962
54398,54357
56763,137805
30268,137805
19060,137805
61182,117882
67504,22962
7965,54357
15261,22962
38003,54357
38348,117882
38344,54357
4983,22962
5787,117882
3612,39695
39729,117882
56462,22962
42473,22962
46511,22962
99164,117882
88672,117882
78612,117882
96270,117882
71721,117882
75801,126535
12905,22962
63440,117882
15927,117882
66841,81838
56061,117882
59311,117882
102439,42199
33990,115851
20146,117882
10324,112819
70540,6156
8751,104993
26996,100483
31868,117882
13690,117882
5885,53214
34630,31662
99972,117882
7203,31662
71564,117882
19252,31662
33180,5825
57957,5825
76829,6156
38811,71940
42099,31662
40154,5825
62356,31662
43337,31662
68159,46265
36242,88414
70588,71940
72070,31662
88209,66448
81730,31662
10777,6156
76016,11257
89691,88414
37883,69502
57169,6156
3376,5825
72004,90646
34089,39139
45204,90646
10034,90646
10647,11257
84475,59366
11688,59366
16957,59366
4428,5825
27966,59366
24169,120803
40944,120803
81558,120803
5664,63846
64890,78894
3798,78894
6323,78894
73496,81197
90578,37427
44040,75877
90044,18205
22893,125188
6933,125188
12008,146926
7142,75877
43397,125188
25100,125188
13816,146926
78972,75877
14230,125188
3814,46906
55479,169234
86896,75877
24325,646
97914,103132
39667,97025
80286,63006
49124,646
103425,63006
90055,103132
89052,103132
38091,85780
19641,85780
67577,646
13816,46482
71921,97025
76541,63006
5727,45980
93018,122369
98383,122369
14710,85780
39852,122369
18390,122369
17282,85780
33132,85780
76850,128416
73855,21147
75835,21147
34966,646
97531,21147
97711,21147
99114,21147
91420,21147
89545,21147
73241,646
74320,61531
67622,85780
19193,61531
2734,61531
22953,21147
8764,21147
47647,14739
66907,12564
160,51207
16179,89802
31024,21147
37431,89802
11965,21147
29599,21147
8054,21147
37508,21147
44411,21147
56874,21147
71515,89802
363,158534
11896,21147
10250,85780
50484,46482
31425,143981
7887,37546
40185,138778
25035,29411
46087,164258
10911,85780
83015,164258
49304,138778
46153,85780
59704,85780
7775,143981
31770,85780
89562,18412
20805,143981
8378,154459
42521,29411
15529,18412
12326,85780
42827,47193
10338,18412
16575,18412
49468,18412
47605,18103
81541,5505
96896,5505
26483,5505
58540,5505
90905,2378
33778,107012
103611,150879
1304,107012
25419,140520
61102,118051
36153,118051
30681,118051
30231,143527
103611,65488
84167,107012
84055,85780
17838,167087
35249,143527
60106,128567
68754,143527
16810,90902
96411,143527
56233,90902
12964,169620
86950,169620
96623,41817
41411,128567
55679,125699
981,125699
80773,125699
981,34851
94369,118051
89418,118051
56317,33723
35494,143343
30476,155792
75973,155792
42274,142295
71313,155389
96165,155389
91556,97024
29016,155389
4892,155389
29100,155389
26676,155389
38265,155389
38344,125446
33457,14163
31808,142295
55775,142295
16008,73341
50414,142295
47699,128089
67387,142295
73101,109084
90689,95870
5205,57321
22893,115836
18928,135376
88243,14402
12489,161251
14058,161251
48813,135376
47663,77109
59135,81708
16812,128747
13455,128747
37113,47408
38057,102335
45595,44605
83291,52343
85582,52343
9674,47408
36636,47408
42563,37546
6368,32465
89896,47408
6369,32465
85460,47408
6373,32465
38057,153817
98580,47408
1752,52343
50637,99393
30681,93070
20032,52343
30144,32465
46211,102488
34993,52343
74196,102488
79831,102488
80988,102488
87005,52343
10324,102488
10220,102488
54178,102488
41698,52343
43208,55528
39659,138037
25228,55528
36776,32465
38945,55528
45123,79520
63055,138037
32344,32465
904,79520
68159,138037
1785,32465
9688,32465
33908,129598
21062,138037
61406,32465
78548,79520
77943,79520
34262,129598
34644,129598
38144,129598
35012,129598
34106,48091
38811,138037
96881,129598
52734,32465
71686,129598
29860,138037
61567,108140
103232,44605
80141,138037
91196,138037
12885,33942
2706,67589
96432,77745
87806,141460
58745,61226
100969,77745
9200,85650
64791,129597
39339,157909
344,73467
35677,163206
31689,77745
32135,88764
32253,88764
61904,88764
25693,88764
3680,88764
36776,77745
49695,88764
43595,88764
20497,88764
95624,88764
84860,88764
93243,88764
80321,88764
78308,88764
80053,88764
5698,88764
58966,88764
49549,77745
51885,88764
21646,88764
76172,129855
56144,77745
58761,69460
55580,69460
82461,166707
97580,119979
79468,27152
51671,138037
77249,154636
92332,156484
78991,156484
31619,165614
52891,156484
70601,165614
77599,165614
16537,156484
21050,156484
45266,156484
95474,41958
45064,154636
65013,34648
28300,156484
38534,34648
43470,154636
60973,170400
24582,7975
47491,138037
62333,156484
51885,156484
17026,156471
50989,156471
3890,14433
14248,139648
65360,76996
57797,14433
79968,41371
46169,91554
99592,97162
18423,88312
103242,78285
63862,117856
57376,49474
94811,49160
91299,168637
21851,64433
53277,159541
57003,49474
39350,50482
37269,7643
58010,103219
1690,81515
20498,81515
51498,49474
46967,125460
57397,125460
13220,16839
83581,125460
73137,125460
10786,125460
68216,125460
23287,88312
70695,125756
70333,38019
11453,145705
2217,145705
65360,125756
10010,16839
6345,14577
57019,11090
17026,45980
15650,90338
84669,62863
44489,11090
73283,90338
29569,75728
2255,88312
96608,125756
1833,2072
65360,74798
87675,131777
50626,101254
55875,116820
65834,116820
54260,74352
90322,88312
27725,144549
5670,144549
55576,85566
6345,63231
48325,63231
92121,135272
38343,111391
61512,111391
28309,111391
80683,135272
86651,7447
20962,117452
11152,117452
74231,84389
40716,136276
53661,46174
89709,117452
83581,75192
60381,135272
34636,22469
59512,13110
31904,82855
24133,124470
97734,98979
101896,30972
42073,22238
18610,20878
44191,14181
95547,22469
49135,78694
42568,14181
39906,54934
15581,37957
60598,22469
36327,22469
5727,95850
53655,84544
2976,84544
34472,84544
15005,84544
17838,84544
27696,84544
17277,37957
11289,84544
41298,84544
73550,84544
76645,84544
93362,84544
87053,84544
66923,84544
76646,88312
80891,84544
73123,84544
77355,84544
67213,22140
5390,120419
35805,27844
71418,27844
56034,27844
86348,88312
33797,102166
44735,95771
51450,65233
43343,65233
60721,116489
70139,117652
76787,49758
74196,62655
3636,116489
17026,113675
31904,113675
55939,113675
4271,116489
60973,28870
93052,44605
94722,39062
56125,44605
37967,5499
63696,44605
79526,103014
78524,84389
83402,10098
91556,103114
34270,139840
91120,91657
61823,91657
42840,56625
75785,99425
56627,113139
93444,64160
85580,76301
39302,76301
20962,76301
84932,61394
25148,61394
46560,61394
4339,61394
12490,105064
103214,49758
59418,37957
78553,10677
39878,106714
11000,86227
40722,49758
91717,37957
78493,134289
23793,45417
103444,86227
7892,37546
1690,37546
43545,37546
95920,107178
74074,169819
77529,106714
32126,135859
52708,79009
80079,108097
10052,105352
28730,89103
23812,151327
45126,126831
84585,12540
55576,135859
73656,86464
63645,151327
4308,151327
58405,151327
47299,141198
12290,151327
14087,149641
90311,49758
2255,157215
6898,41084
82104,51177
15808,40787
57672,160501
92794,149641
73596,105352
98992,19950
9958,165391
94991,19950
12049,77837
75336,149641
91299,19950
6798,170453
30672,149641
97112,30281
90439,114568
80949,114568
95452,114568
31227,108322
73742,151208
56034,114568
75913,114568
41449,86551
65611,86551
76220,86551
69288,86551
1698,86551
3637,29827
9946,86551
52884,29827
391,86551
75215,86551
27658,142936
49325,142936
31904,142936
25087,142936
82319,105971
87485,105971
4617,105971
31456,105971
18387,77571
11000,105971
42309,65441
77862,65441
85908,124758
17007,65441
79890,111532
31596,65441
45433,65441
60366,65441
1305,65441
981,65441
33236,65441
84193,28277
12008,38741
51778,25003
73226,25003
5499,25003
53035,25003
61867,25003
56034,25003
33619,1628
61112,116730
82174,68440
62842,77571
57505,71110
60920,86942
708,145946
29498,162548
6520,145946
15883,145946
36180,111532
33307,81442
15283,111532
44402,146838
78709,81708
52708,148220
69801,64433
18496,161870
27390,132831
1698,75877
9575,161870
15005,161870
68758,12974
74551,65785
44629,128747
77174,57074
50347,16766
91299,64177
91944,48000
20498,126146
59228,70510
25126,160485
8835,126146
32478,147433
61576,66291
84193,147433
98992,103126
30522,128747
38367,126146
5197,4595
58851,70153
42306,22140
6123,70153
65674,70153
13888,126146
50748,17069
81674,70491
56073,148434
89734,70491
66820,70491
85089,70491
74074,70491
11493,152483
93707,134818
23164,70491
50766,70491
46845,159674
20117,16839
84373,70491
55770,103594
80970,70491
60882,161594
35334,70491
52306,154227
2905,79454
59148,70491
93035,5655
9525,75877
76316,45980
1852,70491
51658,70491
11794,70491
48060,70491
18086,70491
46630,70491
30564,70491
42439,117996
64154,70491
48083,126146
41676,70491
53810,74188
77121,52343
92106,126146
5873,13785
56034,112301
45689,13785
7132,30991
2702,112301
92427,19246
21593,153395
68757,51384
31904,3752
84669,166229
100748,153395
58721,84389
69590,52343
63135,9702
94893,153395
49947,98253
61029,21040
16297,74141
41630,37995
48509,84389
5197,170626
52891,170626
80804,153395
70429,3752
48495,170626
90199,103707
30862,52343
36969,127901
43366,149854
47062,79636
51498,170626
12011,170626
6459,43267
12806,160476
74726,134619
47204,51135
49580,99415
79575,60755
8347,81865
60150,52343
17004,60755
93707,168434
93342,52343
47888,42706
24460,72967
3936,152483
81639,111017
8804,69355
59512,111017
81396,155266
51270,52343
14048,84389
96556,129945
73067,164737
23400,38604
24856,52343
36253,69355
46579,69355
10478,31662
42454,27770
46609,40336
18028,34028
19523,40336
25950,139594
97224,40336
46266,40336
59715,31662
86780,109083
57293,99415
85189,155017
17250,136276
7209,31662
70298,79520
18924,134084
33682,45173
2693,45173
88003,134084
52690,45173
61173,134084
45136,134084
54231,53861
56034,70936
45880,60861
43517,79520
5992,31662
22832,139594
77150,153551
12714,36638
9299,58622
101423,121595
50573,79520
43445,140921
44855,127836
47838,140921
76979,127836
23834,140921
44855,55115
82098,140921
71659,140921
50806,80130
52897,80130
53268,79520
98992,140921
77620,70936
43436,8753
96722,70936
45723,32529
43831,20827
75684,2148
71669,36748
9299,42199
2255,8648
4437,36748
33976,36748
95452,151977
12128,70936
10324,70936
91495,56550
100165,2148
13380,128988
73799,170699
71615,51906
79894,89847
49329,36748
85689,126535
18508,116318
2634,165594
73942,119052
46877,138151
9319,138151
13136,138151
44604,138151
78991,63784
40044,16011
97207,56792
35404,140203
36791,145641
7528,63784
5245,112141
1261,149295
95452,112141
25850,84525
84193,112141
72462,112141
75418,117771
100786,131300
35472,112141
33588,115867
74992,54209
73226,54209
50626,163009
72365,54209
20962,2148
98645,54209
74523,54209
15595,54209
85635,131300
64237,54209
12924,162498
15968,54209
52160,162498
40540,162498
44076,54209
23925,54209
40356,170864
8562,54209
30006,54209
89536,166707
81484,166707
75241,163680
77805,20308
61004,20308
49231,92192
52919,166707
59284,20308
61956,20308
38916,49478
95385,20308
37826,54209
89988,22140
42280,20308
28420,54209
36695,54209
27012,62351
12315,54209
95231,62351
25171,146593
93795,62351
71580,62351
73283,50688
76605,50688
55353,45980
99906,54209
82492,54209
21368,153698
37881,65520
1698,54209
55179,139586
28956,54209
56063,40399
47804,16679
33457,54209
11781,54209
48497,120712
96182,54209
82816,54209
77256,54209
101428,54209
95063,54209
17428,74900
23931,30678
94139,65520
85089,19253
86579,65520
62348,36371
19117,15661
97973,65520
39229,65520
29089,82103
12257,26634
47597,6238
11291,6238
69497,114391
34454,14953
38534,120712
34266,79636
56821,87598
33105,101181
49560,101181
33377,101181
61548,120712
20244,101181
45003,32465
40740,30479
7156,55143
43366,18585
78971,23675
89566,23687
95452,87057
45032,55143
93173,46145
33682,69209
1873,69209
93625,69209
15978,69209
52690,69209
53342,157554
43132,163550
30080,36638
8380,7418
33034,121204
85615,47157
76359,7418
61112,7418
49121,7418
13646,7418
33682,106667
34506,30479
1421,138778
76646,98685
57229,147342
19758,32465
67452,112031
83818,161792
21851,32465
60524,72024
64419,98545
14344,165884
65650,9968
93942,44854
93521,36692
43445,36692
100748,146353
37573,22140
75344,64197
51710,129828
41592,44854
13931,149223
44855,54701
84585,154495
83575,149223
13352,81462
79774,126759
43388,52915
92453,107481
18792,44854
21294,32465
96639,47895
6370,32465
25383,153051
44253,155721
4691,6468
47643,14163
55770,47213
56034,47213
36532,15921
67387,153051
95957,157857
25704,131060
26505,7473
25126,159187
80339,159187
90529,159187
94698,159187
91144,159187
9804,44854
57320,44854
98915,159187
60524,159187
51815,159187
36585,44854
44056,125110
97249,107012
40904,99646
45531,22140
51330,147016
64910,150239
8809,28588
13700,114597
33947,78508
81368,88783
43853,21106
49081,153051
10530,28276
3800,28276
33928,161397
29086,97007
74551,20719
96230,20719
8944,15828
1698,69623
36061,169169
63330,143527
6013,45980
10145,69623
73067,143527
103324,53785
53992,1394
66105,69623
73992,22499
99681,53785
27269,120076
15612,16839
34506,45656
80988,53785
56921,166354
58017,37427
73496,134001
39080,38108
33686,65914
15608,21151
29498,143527
96032,134445
50506,169169
86370,59366
52617,143527
15808,160121
9653,158013
34270,50502
95398,139567
11028,35586
71659,125188
52058,120140
75770,58768
79045,46906
31904,46906
2414,169234
71615,104495
31554,73978
16757,90402
91299,32744
35745,133873
19630,45656
89265,63006
37922,94373
53427,63006
16002,63006
54245,37578
33952,85868
82604,63006
24856,29411
11249,28762
44566,53371
94991,63006
88920,34257
21226,166112
17020,63006
39152,88956
25074,63006
40014,17103
11994,16839
60642,63006
75565,56312
42533,63006
31082,63006
38761,61531
56164,61531
75173,61531
88214,42988
33436,21147
101966,149841
40704,61531
21851,149841
47678,149841
6123,35464
19141,149841
63069,47193
95452,12564
57810,149841
44548,149841
83402,153402
57109,149841
89216,12564
27732,149841
41607,149841
36969,114116
37846,149841
19720,114116
18028,114116
80222,3673
89734,149841
15496,12564
65547,149841
30454,149841
2415,12564
76850,149841
101432,149841
46620,81131
6345,154748
87508,6156
38844,12564
56449,32533
59005,168573
68767,109349
31904,88295
86497,18412
83313,18412
35411,126906
56190,18412
39816,18412
38188,18412
16407,18412
56828,18412
47205,6156
20291,79636
17685,18412
10324,74499
33642,74499
25171,15547
20228,121524
39906,6156
79128,1468
72050,115757
4186,1468
41869,126144
33911,26820
40163,34867
36487,5505
19873,5505
61849,2378
11030,2378
43436,150879
51631,68445
71679,68445
61452,151940
4617,8832
11701,125699
16973,125699
512,125699
512,33723
91660,33723
39537,26229
38167,33726
17026,155792
97071,5825
97317,155389
13662,155389
5731,155389
33747,155389
1015,155389
72365,125446
18387,44042
11716,37427
44296,10587
35550,21147
65013,14739
85089,112550
29749,146523
78283,168230
29407,14739
46910,5825
8133,165713
89316,169080
76605,65755
38142,5825
66846,17660
69497,12609
17693,44705
33714,5825
98235,44705
46620,114640
32668,17660
9865,44705
65055,44705
57596,44705
46236,44705
20499,21147
63535,60533
41630,54357
29100,47408
61978,47408
83866,96941
24384,47408
72290,47408
80988,47408
45126,17660
6146,151484
88287,135502
65664,24048
58385,54357
29859,35079
15005,17660
89340,127735
85971,127735
12135,127735
6944,115851
21409,140121
30907,21147
74623,123578
54565,140121
86521,7746
38649,7746
91299,74623
33536,87901
42655,156064
78684,65700
38307,65700
15824,60297
89679,60297
31297,82596
99073,52283
37918,119111
72854,119111
2693,133792
100329,167310
33299,16579
62913,81838
35342,120084
33682,30740
27754,78869
20486,38594
47975,21147
7820,11036
51758,21147
38343,78869
7875,129598
62662,46265
74551,129598
89962,129598
70545,104745
60156,5503
88287,57018
18387,9069
74074,74054
55197,133192
80949,37427
6042,57018
58185,88764
29086,88764
35743,88764
37967,132158
8176,10070
9499,57018
28850,129855
45777,69460
23340,69460
86944,70839
86636,24679
95545,41101
3781,41101
55179,65823
16342,41101
90049,12772
34813,12772
80421,41200
22235,85780
84585,30740
10508,85780
44604,164289
26184,44042
48200,85780
14312,104129
7067,104129
65664,37057
98464,85650
75895,85650
90597,57018
13899,91675
34351,136510
6123,82824
82241,82824
65126,57018
91094,102488
35238,45980
12925,85780
61123,85780
34589,85780
76581,36638
18545,59041
32398,85780
30246,135376
64903,57018
52708,170341
62906,103234
20962,11436
98528,24369
12073,5235
29379,67975
39302,3930
79916,100333
6437,154636
87609,118051
102255,154636
11309,154636
103508,21147
95182,89672
63550,154636
81306,85780
74551,154636
33105,162350
76316,85780
60244,64794
30080,154636
57966,154636
58574,89802
59597,152872
75216,154636
76839,154636
48035,154636
21851,128416
59436,15259
50242,24369
50989,20819
63434,20819
53035,20819
80367,20819
90326,20819
80740,20819
46560,159184
55903,20819
15287,20819
14603,20819
6898,20819
41607,20819
24209,20819
62019,20819
53043,154636
41449,20819
58500,20819
43366,159184
33122,20819
14835,20819
101966,20819
12214,154636
7603,72126
52424,90456
79229,49269
83581,157788
80120,145457
70667,24369
512,94467
4929,48275
3151,154636
83866,36638
45126,162344
81124,71940
88272,71940
21833,154636
93298,71184
42205,71940
20921,71940
9299,48091
37798,59409
76886,84639
91120,104937
61661,104993
4816,77745
21221,11863
77603,154636
99674,136276
46908,27582
98308,126072
69036,27582
11204,17290
78003,156484
97654,156484
